along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry,interpolation_method,centroid_longitude_deg,centroid_latitude_deg
108,3,-177.1935572555564,-30.624203091303993,-177.25944346498846,-30.74538892181883,11.797521953792728,13.918830194075477,36.90120178198089,"POLYGON Z ((2521674.65664028 6565226.63695941 -13918.8301940755, 2534509.47664633 6557758.87646766 -11797.5219537927, 2542053.05303081 6570724.00104599 -11797.5219537927, 2529218.23302476 6578191.76153774 -13918.8301940755, 2521674.65664028 6565226.63695941 -13918.8301940755))",2d_linear_centroids_interior,-177.29587095824053,-30.656586776157756
108,4,-177.31867071889465,-30.5446036728075,-177.3814876998626,-30.6670200933447,13.967515589662248,17.241558651392616,36.942164266778235,"POLYGON Z ((2510686.93106072 6574598.82188032 -17241.5586513926, 2523504.39184874 6567528.22494813 -13967.5155896622, 2530749.6834642 6580662.36935905 -13967.5155896622, 2517932.22267618 6587732.96629125 -17241.5586513926, 2510686.93106072 6574598.82188032 -17241.5586513926))",2d_linear_centroids_interior,-177.41910421637246,-30.579275850596584
108,5,-177.44276716517453,-30.466253412459224,-177.50388881844378,-30.589330250853138,16.75190372530805,21.429223230136934,36.982689473405756,"POLYGON Z ((2499870.99230167 6583929.55723175 -21429.2232301369, 2512438.88726311 6577208.64222797 -16751.903725308, 2519512.48650112 6590436.04536766 -16751.903725308, 2506944.59153969 6597156.96037144 -21429.2232301369, 2499870.99230167 6583929.55723175 -21429.2232301369))",2d_linear_centroids_interior,-177.54084073156147,-30.50263267275444
108,6,-177.56250707227676,-30.39055688064501,-177.62148841233395,-30.51443384445153,21.41038090843552,27.618968717355315,37.021431379112144,"POLYGON Z ((2489648.70771347 6592767.64605499 -27618.9687173553, 2501791.65665873 6586522.4696498 -21410.3809084355, 2508652.07772934 6599861.68337228 -21410.3809084355, 2496509.12878409 6606106.85977746 -27618.9687173553, 2489648.70771347 6592767.64605499 -27618.9687173553))",2d_linear_centroids_interior,-177.65705200087578,-30.42921654010208
108,7,-177.6770512328775,-30.318268596752336,-177.73359803296867,-30.443014678340987,27.686873593396257,35.48135932691679,37.058057611239796,"POLYGON Z ((2480124.69718187 6601045.56185188 -35481.3593269168, 2491625.06070325 6595389.80098123 -27686.8735933963, 2498244.70887216 6608850.12260145 -27686.8735933963, 2486744.34535078 6614505.88347211 -35481.3593269168, 2480124.69718187 6601045.56185188 -35481.3593269168))",2d_linear_centroids_interior,-177.7667660174173,-30.359679505595263
108,8,-177.78323890058863,-30.251255703577353,-177.83798164448874,-30.376624259563968,35.720258164915435,44.58375969672167,37.09218926885619,"POLYGON Z ((2471213.77239654 6608815.96197255 -44583.7596967217, 2482143.60571673 6603622.0150929 -35720.2581649154, 2488581.75975341 6617170.08405493 -35720.2581649154, 2477651.92643323 6622364.03093458 -44583.7596967217, 2471213.77239654 6608815.96197255 -44583.7596967217))",2d_linear_centroids_interior,-177.8688755927934,-30.29476537340902
108,9,-177.88699155139878,-30.186914395412217,-177.945389827239,-30.311052791827823,43.87221793379291,53.38542846236663,37.12651682235034,"POLYGON Z ((2461998.60182797 6617007.67665113 -53385.4284623666, 2472348.28962468 6611774.82007469 -43872.2179337929, 2479116.45317665 6625161.08027438 -43872.2179337929, 2468766.76537993 6630393.93685082 -53385.4284623666, 2461998.60182797 6617007.67665113 -53385.4284623666))",2d_linear_centroids_interior,-177.9714430204591,-30.229369129038375
109,0,-176.75312748771793,-30.73290304426899,-176.81777546942612,-30.854469499942677,8.83854141311366,9.65098016973335,36.97625484268854,"POLYGON Z ((2562990.93122192 6549228.71389515 -9650.98016973335, 2575971.32265152 6541755.46951261 -8838.54141311366, 2583455.55291159 6554754.94247939 -8838.54141311366, 2570475.161482 6562228.18686193 -9650.98016973335, 2562990.93122192 6549228.71389515 -9650.98016973335))",linear_extrapolation_same_along_strike,-176.85572452501586,-30.765797742735188
109,1,-176.87778802863258,-30.657319207870977,-176.94620459091607,-30.777357757903598,9.609690457040443,10.551609169479445,37.01058142416845,"POLYGON Z ((2551606.39910834 6559298.14816715 -10551.6091694794, 2564383.00181131 6551496.1476218 -9609.69045704044, 2572200.43026353 6564298.01515722 -9609.69045704044, 2559423.82756056 6572100.01570257 -10551.6091694794, 2551606.39910834 6559298.14816715 -10551.6091694794))",2d_linear_centroids_interior,-176.98129264525892,-30.687817756093597
109,2,-177.00457908800584,-30.57589617659246,-177.0677172441381,-30.698094629495124,10.56784404994189,11.919769506272914,37.052123566993146,"POLYGON Z ((2540421.41183987 6568685.43729284 -11919.7695062729, 2553463.16504836 6561399.49392157 -10567.8440499419, 2560778.88223847 6574494.54191668 -10567.8440499419, 2547737.12902998 6581780.48528796 -11919.7695062729, 2540421.41183987 6568685.43729284 -11919.7695062729))",2d_linear_centroids_interior,-177.10648812940235,-30.609784191657532
109,3,-177.12939452530807,-30.49850667895685,-177.19375714142018,-30.620246592976684,11.74869142841375,13.853303618572914,37.09356256538133,"POLYGON Z ((2529162.43273781 6578508.72344144 -13853.3036185729, 2542072.64030728 6571167.25573789 -11748.6914284137, 2549487.45551422 6584206.44725604 -11748.6914284137, 2536577.24794475 6591547.91495959 -13853.3036185729, 2529162.43273781 6578508.72344144 -13853.3036185729))",2d_linear_centroids_interior,-177.23118494189072,-30.531778505072477
109,4,-177.2541444428363,-30.41994244118375,-177.3174245932672,-30.542126334662193,13.656239938956698,16.787066341582335,37.13468234547415,"POLYGON Z ((2518078.93828762 6588067.83041194 -16787.0663415823, 2530894.00790497 6580928.3684757 -13656.2399389567, 2538194.25736453 6594032.04573929 -13656.2399389567, 2525379.18774718 6601171.50767553 -16787.0663415823, 2518078.93828762 6588067.83041194 -16787.0663415823))",2d_linear_centroids_interior,-177.35473602229152,-30.454210987688693
109,5,-177.37794524949365,-30.340221538232143,-177.43584368038725,-30.464412441259913,16.985204735313598,21.590062364963885,37.174782058218895,"POLYGON Z ((2507467.41695066 6597041.68894403 -21590.0623649639, 2520199.16123733 6590584.29212879 -16985.2047353136, 2526984.1895926 6603962.0120473 -16985.2047353136, 2514252.44530593 6610419.40886254 -21590.0623649639, 2507467.41695066 6597041.68894403 -21590.0623649639))",2d_linear_centroids_interior,-177.47504478514512,-30.37841254986192
109,6,-177.49812830914638,-30.265489530024812,-177.55709260842102,-30.38932413878567,21.21206168694489,27.392846910613592,37.21402662300574,"POLYGON Z ((2497037.76189516 6606215.13591403 -27392.8469106136, 2509187.26723723 6599955.15077332 -21212.0616869449, 2516057.61267238 6613289.25567773 -21212.0616869449, 2503908.10733031 6619549.24081844 -27392.8469106136, 2497037.76189516 6606215.13591403 -27392.8469106136))",2d_linear_centroids_interior,-177.5926185890763,-30.304083123757074
109,7,-177.61232874911607,-30.19306846578465,-177.66828427689913,-30.317969591832437,27.54417280745229,35.19848976005555,37.25063680927491,"POLYGON Z ((2487501.33065607 6614468.14819767 -35198.4897600555, 2499095.8197889 6608813.12797333 -27544.1728074523, 2505671.39640895 6622295.03407424 -27544.1728074523, 2494076.90727612 6627950.05429858 -35198.4897600555, 2487501.33065607 6614468.14819767 -35198.4897600555))",2d_linear_centroids_interior,-177.70214921947075,-30.234612520758077
109,8,-177.7201491965339,-30.125375049264594,-177.77523676280506,-30.2505862811617,35.17950517970729,44.039486334353576,37.28533393259402,"POLYGON Z ((2478447.11932936 6622411.30247969 -44039.4863343536, 2489362.63770437 6617181.37011453 -35179.5051797073, 2495844.01690855 6630708.81346542 -35179.5051797073, 2484928.49853354 6635938.74583058 -44039.4863343536, 2478447.11932936 6622411.30247969 -44039.4863343536))",2d_linear_centroids_interior,-177.80582220427772,-30.16865631466372
109,9,-177.82828153596552,-30.05638794814786,-177.88122577439094,-30.18231502339261,42.828837541903425,52.2053026311438,37.320668558414106,"POLYGON Z ((2469079.08772179 6630520.68436448 -52205.3026311438, 2479716.38830711 6625628.88115013 -42828.8375419034, 2485983.53955223 6639256.89697309 -42828.8375419034, 2475346.23896691 6644148.70018744 -52205.3026311438, 2469079.08772179 6630520.68436448 -52205.3026311438))",2d_linear_centroids_interior,-177.9112660521418,-30.101373108924086
110,0,-176.69848126636944,-30.60179287436647,-176.76208055531507,-30.72371628420998,8.9397185247822,9.767075122096797,37.1715625292415,"POLYGON Z ((2569657.85736913 6563247.5726213 -9767.0751220968, 2582686.58641229 6555860.57725236 -8939.7185247822, 2590084.84423727 6568909.17032422 -8939.7185247822, 2577056.11519411 6576296.16569317 -9767.0751220968, 2569657.85736913 6563247.5726213 -9767.0751220968))",linear_extrapolation_same_along_strike,-176.8006608355989,-30.63528179671795
110,1,-176.82322683171188,-30.525534530726414,-176.88950668411925,-30.646406694108386,9.709133196206347,10.642446391841304,37.20592957277529,"POLYGON Z ((2558291.61063795 6573236.20402548 -10642.4463918413, 2571180.05946108 6565619.327145 -9709.13319620635, 2578811.7234237 6578532.79705675 -9709.13319620635, 2565923.27460057 6586149.67393723 -10642.4463918413, 2558291.61063795 6573236.20402548 -10642.4463918413))",2d_linear_centroids_interior,-176.92605296736636,-30.55733051101673
110,2,-176.94906522213756,-30.446008074496085,-177.0129979964425,-30.567843189380604,10.68170546875749,12.08100362039847,37.24746202899511,"POLYGON Z ((2547055.63019947 6582834.36970645 -12081.0036203985, 2560046.20744419 6575466.40746906 -10681.7054687575, 2567446.43985608 6588513.88079726 -10681.7054687575, 2554455.86261135 6595881.84303465 -12081.0036203985, 2547055.63019947 6582834.36970645 -12081.0036203985))",2d_linear_centroids_interior,-177.05104665015284,-30.47934315958992
110,3,-177.0756739454,-30.363949761340542,-177.13289147724836,-30.48828567752285,12.14720455489346,14.244834675736648,37.288806271602674,"POLYGON Z ((2535991.92430027 6592071.8359751 -14244.8346757366, 2549250.16114197 6585377.12883246 -12147.2045548935, 2556011.30443081 6598766.93620328 -12147.2045548935, 2542753.06758911 6605461.64334593 -14244.8346757366, 2535991.92430027 6592071.8359751 -14244.8346757366))",2d_linear_centroids_interior,-177.17528819117751,-30.401544267015957
110,4,-177.19821653200415,-30.28995287515408,-177.2618025634737,-30.41196449741946,13.90270434398788,17.14395603013937,37.3299217032441,"POLYGON Z ((2524758.33487217 6602152.99590031 -17143.9560301394, 2537530.94168992 6594986.76937679 -13902.7043439879, 2544870.56761312 6608068.43178291 -13902.7043439879, 2532097.96079537 6615234.65830642 -17143.9560301394, 2524758.33487217 6602152.99590031 -17143.9560301394))",2d_linear_centroids_interior,-177.29865867043168,-30.324013730989687
110,5,-177.32141664255215,-30.211540306164252,-177.38226115426679,-30.334619360670374,17.043429236917863,21.617125250151172,37.37019813210191,"POLYGON Z ((2514020.81508515 6611356.5348722 -21617.1252501512, 2526619.99002936 6604622.88092329 -17043.4292369179, 2533690.33235527 6617852.0252416 -17043.4292369179, 2521091.15741106 6624585.6791905 -21617.1252501512, 2514020.81508515 6611356.5348722 -21617.1252501512))",2d_linear_centroids_interior,-177.41933451495044,-30.247909419822452
110,6,-177.44236041188674,-30.1344002403924,-177.49942784360803,-30.25885636653954,21.471378209032473,27.70166065173174,37.40920337119329,"POLYGON Z ((2503787.60353794 6620137.69661807 -27701.6606517317, 2515994.18101833 6614039.90628883 -21471.3782090325, 2522697.54894424 6627458.73106784 -21471.3782090325, 2510490.97146385 6633556.52139708 -27701.6606517317, 2503787.60353794 6620137.69661807 -27701.6606517317))",2d_linear_centroids_interior,-177.53603479263342,-30.174060951423115
110,7,-177.55635394527079,-30.06320149875055,-177.61382480570072,-30.187538036492427,27.640167070375952,35.27342638982331,37.446218434703965,"POLYGON Z ((2494036.79226551 6628715.42356806 -35273.4263898233, 2505577.71250862 6622924.00646131 -27640.167070376, 2512305.38533025 6636330.66221154 -27640.167070376, 2500764.46508714 6642122.07931829 -35273.4263898233, 2494036.79226551 6628715.42356806 -35273.4263898233))",2d_linear_centroids_interior,-177.64662905194373,-30.103848293038347
110,8,-177.66261215402918,-29.995202984109312,-177.715940855125,-30.120946160169765,35.65973762723679,44.31461607010804,37.48028614911388,"POLYGON Z ((2485184.23407972 6636336.32003864 -44314.616070108, 2496292.57324464 6631169.32089638 -35659.7376272368, 2502618.86642927 6644769.9831796 -35659.7376272368, 2491510.52726435 6649936.98232186 -44314.616070108, 2485184.23407972 6636336.32003864 -44314.616070108))",2d_linear_centroids_interior,-177.74828690451787,-30.039113253670788
110,9,-177.77366100370338,-29.923479852334044,-177.82136427350036,-30.05094390612034,42.972044278456565,52.20461962196254,37.51615892650093,"POLYGON Z ((2475795.49091136 6644367.12159542 -52204.6196219625, 2486703.73300765 6639809.73123521 -42972.0442784566, 2492486.2476039 6653650.342672 -42972.0442784566, 2481578.00550762 6658207.7330322 -52204.6196219625, 2475795.49091136 6644367.12159542 -52204.6196219625))",2d_linear_centroids_interior,-177.8551962853145,-29.97083171537933
111,0,-176.64540066693442,-30.471311123909494,-176.7112491223571,-30.592282466792877,8.995308625930216,9.848146518524095,37.48543201799667,"POLYGON Z ((2576048.17618514 6577689.87791956 -9848.14651852409, 2588949.50959925 6570085.38821498 -8995.30862593022, 2596566.32027734 6583007.62467366 -8995.30862593022, 2583664.98686323 6590612.11437824 -9848.14651852409, 2576048.17618514 6577689.87791956 -9848.14651852409))",nearest_neighbor_boundary,-176.74805182576299,-30.50331758195301
111,1,-176.77149876429056,-30.391465529140522,-176.83427739694235,-30.513675348210167,9.81155560450611,10.795616037146544,37.40204782381181,"POLYGON Z ((2564798.57073315 6587256.76951213 -10795.6160371465, 2577864.06566862 6579954.40912962 -9811.55560450611, 2585182.19123091 6593048.11136598 -9811.55560450611, 2572116.69629544 6600350.4717485 -10795.6160371465, 2564798.57073315 6587256.76951213 -10795.6160371465))",2d_linear_centroids_interior,-176.873235465094,-30.42540980160988
111,2,-176.89705397134244,-30.31232850984112,-176.95804949219865,-30.435236631733776,10.763658663852164,12.202542728151954,37.44358597091516,"POLYGON Z ((2553553.26783553 6596899.47121977 -12202.542728152, 2566685.25840993 6589794.51265526 -10763.6586638522, 2573823.13323936 6602987.34187872 -10763.6586638522, 2560691.14266496 6610092.30044323 -12202.542728152, 2553553.26783553 6596899.47121977 -12202.542728152))",2d_linear_centroids_interior,-176.99807068849614,-30.347436202898628
111,3,-177.02240585694057,-30.2327485657033,-177.0807222231336,-30.356653680801983,12.182772855371287,14.364425893021414,37.48494035445157,"POLYGON Z ((2542403.91485438 6606425.02777193 -14364.4258930214, 2555594.62094 6599624.61138865 -12182.7728553713, 2562468.12637316 6612957.08764253 -12182.7728553713, 2549277.42028753 6619757.50402581 -14364.4258930214, 2542403.91485438 6606425.02777193 -14364.4258930214))",2d_linear_centroids_interior,-177.12216931062363,-30.269642871581766
111,4,-177.14684604107202,-30.15417641642582,-177.20376853251392,-30.278592339552894,14.188823121605418,17.409821224907034,37.52601232650447,"POLYGON Z ((2531349.68805642 6615954.76213315 -17409.821224907, 2544443.21805599 6609383.25976543 -14188.8231216054, 2551171.67690229 6622789.52104715 -14188.8231216054, 2538078.14690272 6629361.02341486 -17409.821224907, 2531349.68805642 6615954.76213315 -17409.821224907))",2d_linear_centroids_interior,-177.24523868176036,-30.192219163991396
111,5,-177.26894519752955,-30.078137946120478,-177.32712602370455,-30.20213687959464,17.265487413459653,21.88497523075518,37.56633101862357,"POLYGON Z ((2520522.01812412 6625448.47765572 -21884.9752307552, 2533226.96098493 6618948.88080596 -17265.4874134597, 2540058.5928339 6632302.86172104 -17265.4874134597, 2527353.64997309 6638802.45857079 -21884.9752307552, 2520522.01812412 6625448.47765572 -21884.9752307552))",2d_linear_centroids_interior,-177.36587496871974,-30.116059740815356
111,6,-177.38824414436357,-30.003664335922426,-177.4471969322758,-30.12740902863676,21.707375886263186,27.850042546748117,37.6053942929964,"POLYGON Z ((2510138.79786927 6634564.08843725 -27850.0425467481, 2522294.38449149 6628278.4412814 -21707.3758862632, 2529184.23630662 6641602.47753043 -21707.3758862632, 2517028.6496844 6647888.12468628 -27850.0425467481, 2510138.79786927 6634564.08843725 -27850.0425467481))",2d_linear_centroids_interior,-177.48258896496273,-30.042125487689887
111,7,-177.50283687276922,-29.929957022257113,-177.55636296980686,-30.055575423849092,28.06766534971431,35.59252780653055,37.64206230220978,"POLYGON Z ((2500626.41268075 6642689.49141489 -35592.5278065305, 2512375.40020458 6637181.52108355 -28067.6653497143, 2518742.50771909 6650763.12415162 -28067.6653497143, 2506993.52019526 6656271.09448296 -35592.5278065305, 2500626.41268075 6642689.49141489 -35592.5278065305))",2d_linear_centroids_interior,-177.59199791390355,-29.972594525388764
111,8,-177.6145191887033,-29.859610021012166,-177.6677061030796,-29.98535931760638,34.68591708274736,43.18209738627712,37.67849976403307,"POLYGON Z ((2491004.1007343 6651118.5151589 -43182.0973862771, 2502214.47028448 6645908.66537236 -34685.9170827474, 2508536.16590086 6659511.46525083 -34685.9170827474, 2497325.79635068 6664721.31503738 -43182.0973862771, 2491004.1007343 6651118.5151589 -43182.0973862771))",2d_linear_centroids_interior,-177.7005767912391,-29.903376579177
111,9,-177.71698504625707,-29.794541595696966,-177.76864103970888,-29.920794274323285,43.21822755781058,52.46569852878475,37.711844264545825,"POLYGON Z ((2482231.51194094 6658764.38857119 -52465.6985287847, 2492998.24253893 6653910.33944997 -43218.2275578106, 2499163.23844421 6667584.87145249 -43218.2275578106, 2488396.50784622 6672438.92057371 -52465.6985287847, 2482231.51194094 6658764.38857119 -52465.6985287847))",2d_linear_centroids_interior,-177.7998150369922,-29.839926282327955
112,0,-176.59437315487293,-30.336322065530915,-176.6552682211365,-30.45917069048191,9.052680012364155,9.9274787539484,37.48543201799667,"POLYGON Z ((2582583.1067851 6591607.96828256 -9927.4787539484, 2595737.12922311 6584452.10209724 -9052.68001236416, 2602905.19585065 6597628.55157437 -9052.68001236416, 2589751.17341264 6604784.41775968 -9927.4787539484, 2582583.1067851 6591607.96828256 -9927.4787539484))",nearest_neighbor_boundary,-176.69552930525188,-30.371372646064756
112,1,-176.71937673200387,-30.258616518441233,-176.78057061879076,-30.381376935867255,9.887478994033792,10.8731800686578,37.598174687929756,"POLYGON Z ((2571265.7573548 6601420.52801217 -10873.1800686578, 2584406.6405394 6594254.94481746 -9887.47899403379, 2591587.74541766 6607424.29304459 -9887.47899403379, 2578446.86223306 6614589.8762393 -10873.1800686578, 2571265.7573548 6601420.52801217 -10873.1800686578))",2d_linear_centroids_interior,-176.82054211118228,-30.293484845655303
112,2,-176.844431070017,-30.180227582740002,-176.90500364275331,-30.303242854818834,10.842296245992802,12.28612672452263,37.63971209386778,"POLYGON Z ((2559996.82837274 6611146.67556712 -12286.1267245226, 2573144.12921919 6604071.09544939 -10842.2962459928, 2580252.71684025 6617279.72830952 -10842.2962459928, 2567105.41599381 6624355.30842724 -12286.1267245226, 2559996.82837274 6611146.67556712 -12286.1267245226))",2d_linear_centroids_interior,-176.94520007618144,-30.215536600900254
112,3,-176.96879798483533,-30.102591431231346,-177.0299525824332,-30.225412032663428,12.143517534025845,14.388984443116403,37.68109855097076,"POLYGON Z ((2548770.4240538 6620908.69020012 -14388.9844431164, 2561809.01656588 6613840.94772715 -12143.5175340258, 2568957.30741646 6627028.13612785 -12143.5175340258, 2555918.71490439 6634095.87860081 -14388.9844431164, 2548770.4240538 6620908.69020012 -14388.9844431164))",2d_linear_centroids_interior,-177.06922192670856,-30.137707092840664
112,4,-177.0933174342944,-30.02330215391885,-177.15175921362527,-30.14713897219228,14.24545699239862,17.554397581059465,37.72211563462231,"POLYGON Z ((2537762.98822867 6630327.52562099 -17554.3975810595, 2550763.57046351 6623616.65580137 -14245.4569923986, 2557643.93631744 6636945.59295765 -14245.4569923986, 2544643.3540826 6643656.46277728 -17554.3975810595, 2537762.98822867 6630327.52562099 -17554.3975810595))",2d_linear_centroids_interior,-177.1919568229687,-30.06041117692807
112,5,-177.21442062367134,-29.94704563190146,-177.2720700948637,-30.07118579140906,17.850993542844698,22.677247945333416,37.761871088012015,"POLYGON Z ((2527158.8697087 6639535.55700199 -22677.2479453334, 2539821.9359663 6633104.84775664 -17850.9935428447, 2546613.80587828 6646479.09551488 -17850.9935428447, 2533950.73962068 6652909.80476022 -22677.2479453334, 2527158.8697087 6639535.55700199 -22677.2479453334))",2d_linear_centroids_interior,-177.31074574697672,-29.985340727619434
112,6,-177.33616127223098,-29.869278240819007,-177.3906370563885,-29.994522886814092,21.742310691085848,27.66815167853204,37.80164586375405,"POLYGON Z ((2516610.2617133 6648594.67079695 -27668.151678532, 2529038.18460984 6642642.26447101 -21742.3106910858, 2535517.65001551 6656170.62461024 -21742.3106910858, 2523089.72711897 6662123.03093618 -27668.151678532, 2516610.2617133 6648594.67079695 -27668.151678532))",2d_linear_centroids_interior,-177.42942439410052,-29.910084920740008
112,7,-177.45080365946043,-29.796267891299408,-177.50156031801345,-29.9227156742042,27.865721406204077,35.28596332014487,37.8384868458663,"POLYGON Z ((2507030.43356339 6656875.29889633 -35285.9633201449, 2518934.01730308 6651560.72421053 -27865.7214062041, 2525049.23544761 6665257.58907242 -27865.7214062041, 2513145.65170792 6670572.16375822 -35285.9633201449, 2507030.43356339 6656875.29889633 -35285.9633201449))",2d_linear_centroids_interior,-177.53919959341746,-29.840247944900263
112,8,-177.55415925224514,-29.732926419369438,-177.61000502276895,-29.85775416351427,35.606612707965866,44.086351192665674,37.87272388486447,"POLYGON Z ((2497873.99207052 6665111.92691766 -44086.3511926657, 2508992.172431 6659682.36885988 -35606.6127079659, 2515574.45626118 6673161.00156423 -35606.6127079659, 2504456.2759007 6678590.55962202 -44086.3511926657, 2497873.99207052 6665111.92691766 -44086.3511926657))",2d_linear_centroids_interior,-177.64108694511054,-29.77523389082574
112,9,-177.66474172306215,-29.66071094222069,-177.7135226882859,-29.787793121789843,42.8511110095622,51.83478633540165,37.90849692079708,"POLYGON Z ((2488517.9905917 6673036.76957021 -51834.7863354017, 2499561.25746051 6668310.26615816 -42851.1110095622, 2505463.37336788 6682100.29979902 -42851.1110095622, 2494420.10649907 6686826.80321107 -51834.7863354017, 2488517.9905917 6673036.76957021 -51834.7863354017))",2d_linear_centroids_interior,-177.74741289213253,-29.707187214798786
113,0,-176.54167379858072,-30.201991979771975,-176.5961676874315,-30.32703369552596,9.077941877644312,9.953949573513066,37.86213679430705,"POLYGON Z ((2589371.28794049 6605252.10497614 -9953.94957351307, 2602827.52664969 6598682.30662931 -9077.94187764431, 2609408.55727905 6612161.55126153 -9077.94187764431, 2595952.31856986 6618731.34960836 -9953.94957351307, 2589371.28794049 6605252.10497614 -9953.94957351307))",nearest_neighbor_boundary,-176.64079752869768,-30.240875892729413
113,1,-176.66612438877502,-30.12502547554154,-176.7221078670406,-30.249596879113042,9.925998112749921,10.946154201835911,37.793526446993525,"POLYGON Z ((2578028.04731928 6615145.42329863 -10946.1542018359, 2591414.98218992 6608455.93480374 -9925.99811274992, 2598119.99539305 6621873.93755921 -9925.99811274992, 2584733.06052242 6628563.4260541 -10946.1542018359, 2578028.04731928 6615145.42329863 -10946.1542018359))",2d_linear_centroids_interior,-176.76562106567832,-30.16302469644565
113,2,-176.7909793748578,-30.0467663920562,-176.84650101730676,-30.17151969807563,10.858321680061932,12.316028898399452,37.83506759377874,"POLYGON Z ((2566756.03767907 6624885.39005303 -12316.0288983995, 2580139.43445151 6618270.2724806 -10858.3216800619, 2586786.01176768 6631717.31713659 -10858.3216800619, 2573402.61499524 6638332.43470902 -12316.0288983995, 2566756.03767907 6624885.39005303 -12316.0288983995))",2d_linear_centroids_interior,-176.8901191866308,-30.085096025919412
113,3,-176.91418105411677,-29.971268875047937,-176.97383784136156,-30.094595097468506,12.121946060215429,14.381674203069084,37.87647705829052,"POLYGON Z ((2555441.85090002 6634902.96499271 -14381.6742030691, 2568547.1834994 6627964.3854421 -12121.9460602154, 2575565.86455917 6641221.01081137 -12121.9460602154, 2562460.53195979 6648159.59036198 -14381.6742030691, 2555441.85090002 6634902.96499271 -14381.6742030691))",2d_linear_centroids_interior,-177.01404082751787,-30.00725003340956
113,4,-177.03822533685948,-29.892189057854704,-177.0950438532052,-30.016549838943256,14.46652350223835,17.813211990448792,37.91736183366626,"POLYGON Z ((2544478.55890207 6644282.48883034 -17813.2119904488, 2557542.08039238 6637714.07331097 -14466.5235022383, 2564280.34957091 6651115.40639681 -14466.5235022383, 2551216.8280806 6657683.82191618 -17813.2119904488, 2544478.55890207 6644282.48883034 -17813.2119904488))",2d_linear_centroids_interior,-177.13621444484818,-29.930230420128325
113,5,-177.1610249990592,-29.81353258209424,-177.21381290185298,-29.93925807876444,17.853152496121208,22.570303341360656,37.95746092966029,"POLYGON Z ((2533845.23195604 6653366.07056975 -22570.3033413607, 2546747.7270787 6647343.27159312 -17853.1524961212, 2553092.42303341 6660935.3587486 -17853.1524961212, 2540189.92791075 6666958.15772524 -22570.3033413607, 2533845.23195604 6653366.07056975 -22570.3033413607))",2d_linear_centroids_interior,-177.25586887064077,-29.854537421101963
113,6,-177.27927080653205,-29.741361511598743,-177.3374337612337,-29.86529590650313,22.069506095994534,28.33534508023054,37.99673036694814,"POLYGON Z ((2523300.4487655 6662836.46956392 -28335.3450802305, 2535431.56358555 6656625.56664676 -22069.5060959945, 2542267.43905162 6669977.3757606 -22069.5060959945, 2530136.32423157 6676188.27867775 -28335.3450802305, 2523300.4487655 6662836.46956392 -28335.3450802305))",2d_linear_centroids_interior,-177.37288337176963,-29.78026412972889
113,7,-177.39105461208462,-29.670406974377215,-177.44760293816444,-29.794929461548147,28.69684301280576,36.09032222773887,38.033188735007975,"POLYGON Z ((2513683.65675935 6671185.20526702 -36090.3222277389, 2525373.2433084 6665380.89381685 -28696.8430128058, 2532044.20047087 6678815.86052825 -28696.8430128058, 2520354.61392182 6684620.17197843 -36090.3222277389, 2513683.65675935 6671185.20526702 -36090.3222277389))",2d_linear_centroids_interior,-177.48137620831451,-29.711178711345326
113,8,-177.50396255132458,-29.597729176381012,-177.55615542482016,-29.723714153431636,35.31222344293812,43.608515039325724,38.06978111670884,"POLYGON Z ((2504103.24918553 6679409.22275835 -43608.5150393257, 2515464.86553258 6674204.87652369 -35312.2234429381, 2521711.64948872 6687842.24027939 -35312.2234429381, 2510350.03314167 6693046.58651405 -43608.5150393257, 2504103.24918553 6679409.22275835 -43608.5150393257))",2d_linear_centroids_interior,-177.59012738877925,-29.641715249941456
113,9,-177.6059947838677,-29.53211794699977,-177.65506831593186,-29.659076696417692,43.97302749274649,52.81684091357332,38.10315160927485,"POLYGON Z ((2495295.3249717 6687002.99039633 -52816.8409135733, 2506420.73786468 6682205.89209232 -43973.0274927465, 2512359.91301437 6695980.00544096 -43973.0274927465, 2501234.50012139 6700777.10374497 -52816.8409135733, 2495295.3249717 6687002.99039633 -52816.8409135733))",2d_linear_centroids_interior,-177.6891807371054,-29.57826011937192
114,0,-176.4892377470898,-30.07058006279213,-176.54449068215305,-30.19532573378421,9.077112052908529,9.964688388018027,37.86213679430705,"POLYGON Z ((2595788.04848344 6619581.21431295 -9964.68838801803, 2609204.32980175 6612931.73284165 -9077.11205290853, 2615865.48283489 6626371.56320773 -9077.11205290853, 2602449.20151657 6633021.04467904 -9964.68838801803, 2595788.04848344 6619581.21431295 -9964.68838801803))",nearest_neighbor_boundary,-176.5884704699689,-30.108955940066352
114,1,-176.6127694052459,-29.995115123646404,-176.67187600009663,-30.11854468080242,10.01457158444061,11.05631603643717,37.98963491714561,"POLYGON Z ((2584396.63193156 6629638.55003693 -11056.3160364372, 2597627.69060949 6622648.99677811 -10014.5715844406, 2604634.16127596 6635912.07970781 -10014.5715844406, 2591403.10259802 6642901.63296663 -11056.3160364372, 2584396.63193156 6629638.55003693 -11056.3160364372))",2d_linear_centroids_interior,-176.71306856039294,-30.03115868648595
