along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),dip (deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry
42,0,178.05914922453576,-40.758825128264036,178.03428749713154,-40.846702092675834,8.349174200734637,2.8565813112656127,4.308635410575924,7.8738406165176835,"POLYGON Z ((2014913.132933989 5468680.699496269 -4308.635410575924, 2024450.267063021 5466047.334444189 -2856.581311265613, 2027111.840721848 5475686.630355127 -2856.581311265613, 2017574.706592816 5478319.995407208 -4308.635410575924, 2014913.132933989 5468680.699496269 -4308.635410575924))"
42,1,177.95341472612364,-40.721590456993056,177.92832660506144,-40.80943680752947,7.574786188495965,4.5089205505124195,5.8271223421331415,7.768632582162255,"POLYGON Z ((2006193.565608748 5473341.747178346 -5827.122342133142, 2015746.619005647 5470695.709606322 -4508.920550512419, 2018415.950107001 5480332.86019513 -4508.920550512419, 2008862.896710102 5482978.897767154 -5827.122342133142, 2006193.565608748 5473341.747178346 -5827.122342133142))"
42,2,177.8466948067118,-40.68345210696039,177.82263893632353,-40.77147176510554,6.298673732159083,5.757441515339691,6.854554546452667,7.716024909630312,"POLYGON Z ((1997455.019505753 5477965.928187899 -6854.554546452668, 2007060.261685107 5475409.433385848 -5757.441515339691, 2009632.282502939 5485073.009789677 -5757.441515339691, 2000027.040323585 5487629.504591729 -6854.554546452668, 1997455.019505753 5477965.928187899 -6854.554546452668))"
42,3,177.73896620014057,-40.64421418247961,177.71791099698524,-40.73268458210051,5.086436486391115,6.750323464573247,7.636908500550814,7.781581757004325,"POLYGON Z ((1988758.425563607 5482499.820105308 -7636.908500550814, 1998449.683226239 5480199.061123916 -6750.323464573247, 2000759.538228914 5489928.633050091 -6750.323464573247, 1991068.280566282 5492229.392031482 -7636.908500550814, 1988758.425563607 5482499.820105308 -7636.908500550814))"
42,4,177.63105344639405,-40.60469588708605,177.61340796581717,-40.693604510612545,4.167753146071816,7.673899493973604,8.400668326299368,7.863591792579836,"POLYGON Z ((1980080.015956928 5487016.687356575 -8400.668326299368, 1989849.484838087 5485009.379496673 -7673.899493973604, 1991862.115020549 5494804.751860634 -7673.899493973604, 1982092.64613939 5496812.059720537 -8400.668326299368, 1980080.015956928 5487016.687356575 -8400.668326299368))"
42,5,177.5232217188933,-40.56526171908052,177.50845950561109,-40.65448200166263,3.4688563496870652,8.331921978453673,8.936981829968422,7.986760036212387,"POLYGON Z ((1971375.384229605 5491571.130005789 -8936.981829968423, 1981201.465931657 5489815.561448121 -8331.921978453673, 1982960.256885494 5499659.679203446 -8331.921978453673, 1973134.175183441 5501415.247761114 -8936.981829968423, 1971375.384229605 5491571.130005789 -8936.981829968423))"
42,6,177.41632753565804,-40.526619189489665,177.40232497786542,-40.61591783545207,2.9941544723811693,8.866570407892313,9.388911128764487,8.148985462332657,"POLYGON Z ((1962595.656822757 5496234.730190941 -9388.911128764486, 1972439.536745963 5494553.900565782 -8866.570407892314, 1974122.664060286 5504411.237043948 -8866.570407892314, 1964278.78413708 5506092.066669107 -9388.911128764486, 1962595.656822757 5496234.730190941 -9388.911128764486))"
42,7,177.31121029199426,-40.489508376663,177.29419946010864,-40.57850954999269,2.807202184593004,9.451930581739306,9.94168379347035,8.344805938374694,"POLYGON Z ((1953691.103779764 5501083.284796081 -9941.683793470351, 1963492.379931773 5499161.013331468 -9451.930581739307, 1965416.960914841 5508974.06525427 -9451.930581739307, 1955615.684762832 5510896.336718882 -9941.683793470351, 1953691.103779764 5501083.284796081 -9941.683793470351))"
42,8,177.20736634673196,-40.45373831728629,177.1841481637134,-40.5419248878588,2.8792740398222914,9.841369287522499,10.343685925359063,8.535839692779309,"POLYGON Z ((1944680.693681367 5506104.663233458 -10343.68592535906, 1954367.504655182 5503672.920822564 -9841.369287522499, 1956802.32079467 5513371.975950095 -9841.369287522499, 1947115.509820856 5515803.718360989 -10343.68592535906, 1944680.693681367 5506104.663233458 -10343.68592535906))"
42,9,177.10415837653798,-40.418883165659985,177.07293451462397,-40.50562191612866,3.2230862857261333,10.308842979737845,10.871081018570829,9.43391805173266,"POLYGON Z ((1935638.578875247 5511236.373206045 -10871.08101857083, 1945132.510993069 5508146.204710661 -10308.84297973784, 1948227.57528939 5517655.1782095 -10308.84297973784, 1938733.643171568 5520745.346704885 -10871.08101857083, 1935638.578875247 5511236.373206045 -10871.08101857083))"
42,10,177.00075275877904,-40.3840500997849,176.96179390787773,-40.46894576788825,3.849820738380826,10.913315118209235,11.584730112752123,10.413090339357687,"POLYGON Z ((1926638.630208768 5516371.564542046 -11584.73011275212, 1935895.413987457 5512648.507198988 -10913.31511820924, 1939626.891545649 5521926.226489455 -10913.31511820924, 1930370.10776696 5525649.283832513 -11584.73011275212, 1926638.630208768 5516371.564542046 -11584.73011275212))"
42,11,176.8966918614242,-40.34845856448953,176.85163967952005,-40.43157475183462,4.744300661912451,11.53648015616687,12.363570921416342,11.582675358645922,"POLYGON Z ((1917704.915061096 5521427.778933002 -12363.57092141634, 1926735.129344544 5517212.194648344 -11536.48015616687, 1930965.206997551 5526273.455214597 -11536.48015616687, 1921934.992714104 5530489.039499255 -12363.57092141634, 1917704.915061096 5521427.778933002 -12363.57092141634))"
42,12,176.79235428831873,-40.312212102187566,176.7425703272287,-40.393732559619366,5.952939527300323,12.368492826518857,13.405608500531754,13.478721831679504,"POLYGON Z ((1908835.259059586 5526402.521821847 -13405.60850053175, 1917658.814324778 5521812.395074052 -12368.49282651886, 1922273.827923793 5530683.79008729 -12368.49282651886, 1913450.272658601 5535273.916835085 -13405.60850053175, 1908835.259059586 5526402.521821847 -13405.60850053175))"
42,13,176.68792233344845,-40.275386543395456,176.634513001123,-40.35554863423111,7.37087157477272,13.39123019829774,14.674144471309924,14.895544173676797,"POLYGON Z ((1900018.90578608 5531302.747162203 -14674.14447130992, 1908659.651368124 5526435.340588421 -13391.23019829774, 1913567.614838038 5535148.083817621 -13391.23019829774, 1904926.869255995 5540015.490391403 -14674.14447130992, 1900018.90578608 5531302.747162203 -14674.14447130992))"
42,14,176.58370677479886,-40.23817634339483,176.5274671381599,-40.317190305583175,9.056819973112441,14.695158172401044,16.26929691389362,15.450625951409833,"POLYGON Z ((1891262.969514954 5536133.799579849 -16269.29691389362, 1899736.861030645 5531062.778991956 -14695.15817240104, 1904871.901609442 5539643.650640811 -14695.15817240104, 1896398.01009375 5544714.671228703 -16269.29691389362, 1891262.969514954 5536133.799579849 -16269.29691389362))"
